Date,Value
05-11-2018,25.31111111111111
06-11-2018,25.522222222222222
07-11-2018,25.844444444444445
08-11-2018,26.177777777777777
09-11-2018,26.5
10-11-2018,26.877777777777776
11-11-2018,27.244444444444444
12-11-2018,27.644444444444446
13-11-2018,28.066666666666666
14-11-2018,28.377777777777776
15-11-2018,28.477777777777778
16-11-2018,28.466666666666665
17-11-2018,28.433333333333334
18-11-2018,28.433333333333334
19-11-2018,28.533333333333335
20-11-2018,28.533333333333335
21-11-2018,28.5
22-11-2018,28.444444444444443
23-11-2018,28.333333333333332
24-11-2018,28.288888888888888
25-11-2018,28.18888888888889
26-11-2018,28.166666666666668
27-11-2018,28.07777777777778
28-11-2018,27.988888888888887
29-11-2018,28.0
30-11-2018,27.977777777777778
01-12-2018,27.92222222222222
02-12-2018,27.877777777777776
03-12-2018,27.77777777777778
04-12-2018,27.72222222222222
05-12-2018,27.77777777777778
06-12-2018,27.733333333333334
07-12-2018,27.655555555555555
08-12-2018,27.633333333333333
09-12-2018,27.622222222222224
10-12-2018,27.633333333333333
11-12-2018,27.644444444444446
12-12-2018,27.57777777777778
13-12-2018,27.477777777777778
14-12-2018,27.322222222222223
15-12-2018,27.133333333333333
16-12-2018,27.0
17-12-2018,26.955555555555556
18-12-2018,26.944444444444443
19-12-2018,26.91111111111111
20-12-2018,26.866666666666667
21-12-2018,26.866666666666667
22-12-2018,26.755555555555556
23-12-2018,26.622222222222224
24-12-2018,26.488888888888887
25-12-2018,26.444444444444443
26-12-2018,26.266666666666666
27-12-2018,26.122222222222224
28-12-2018,25.944444444444443
29-12-2018,25.833333333333332
30-12-2018,25.7
31-12-2018,25.622222222222224
01-01-2019,25.488888888888887
02-01-2019,25.5
03-01-2019,25.455555555555556
04-01-2019,25.61111111111111
05-01-2019,25.68888888888889
06-01-2019,25.744444444444444
07-01-2019,25.833333333333332
08-01-2019,25.955555555555556
09-01-2019,26.211111111111112
10-01-2019,26.477777777777778
11-01-2019,26.522222222222222
12-01-2019,26.566666666666666
13-01-2019,26.57777777777778
14-01-2019,26.488888888888887
15-01-2019,26.533333333333335
16-01-2019,26.511111111111113
17-01-2019,26.555555555555557
18-01-2019,26.644444444444446
19-01-2019,26.755555555555556
20-01-2019,26.844444444444445
21-01-2019,26.91111111111111
22-01-2019,26.955555555555556
23-01-2019,27.044444444444444
24-01-2019,27.133333333333333
25-01-2019,27.155555555555555
26-01-2019,27.22222222222222
27-01-2019,27.27777777777778
28-01-2019,27.322222222222223
29-01-2019,27.2
30-01-2019,27.122222222222224
31-01-2019,26.91111111111111
01-02-2019,26.766666666666666
02-02-2019,26.555555555555557
03-02-2019,26.3
04-02-2019,26.133333333333333
05-02-2019,25.833333333333332
06-02-2019,25.42222222222222
07-02-2019,25.1
08-02-2019,24.933333333333334
09-02-2019,24.8
10-02-2019,24.666666666666668
11-02-2019,24.555555555555557
12-02-2019,24.433333333333334
13-02-2019,24.655555555555555
14-02-2019,24.933333333333334
15-02-2019,25.144444444444446
16-02-2019,25.333333333333332
17-02-2019,25.444444444444443
18-02-2019,25.91111111111111
19-02-2019,26.466666666666665
20-02-2019,26.966666666666665
21-02-2019,27.488888888888887
22-02-2019,28.0
23-02-2019,28.6
24-02-2019,29.177777777777777
25-02-2019,29.57777777777778
26-02-2019,29.866666666666667
27-02-2019,30.1
28-02-2019,30.322222222222223
01-03-2019,30.644444444444446
02-03-2019,30.933333333333334
03-03-2019,31.233333333333334
04-03-2019,31.5
05-03-2019,31.677777777777777
06-03-2019,32.0
07-03-2019,32.5
08-03-2019,32.977777777777774
09-03-2019,33.43333333333333
10-03-2019,33.833333333333336
11-03-2019,34.28888888888889
12-03-2019,34.75555555555555
13-03-2019,35.2
14-03-2019,35.7
15-03-2019,36.18888888888889
16-03-2019,36.644444444444446
17-03-2019,37.1
18-03-2019,37.46666666666667
19-03-2019,37.855555555555554
20-03-2019,38.166666666666664
21-03-2019,38.46666666666667
22-03-2019,38.77777777777778
23-03-2019,38.98888888888889
24-03-2019,39.2
25-03-2019,39.34444444444444
26-03-2019,39.53333333333333
27-03-2019,39.7
28-03-2019,40.01111111111111
29-03-2019,40.3
30-03-2019,40.67777777777778
31-03-2019,41.01111111111111
01-04-2019,41.43333333333333
02-04-2019,41.766666666666666
03-04-2019,42.18888888888889
04-04-2019,42.333333333333336
05-04-2019,42.58888888888889
06-04-2019,42.96666666666667
07-04-2019,43.3
08-04-2019,43.58888888888889
09-04-2019,43.833333333333336
10-04-2019,44.111111111111114
11-04-2019,44.62222222222222
12-04-2019,44.84444444444444
13-04-2019,45.3
14-04-2019,45.68888888888889
15-04-2019,46.05555555555556
16-04-2019,46.34444444444444
17-04-2019,46.71111111111111
18-04-2019,47.1
19-04-2019,47.43333333333333
20-04-2019,47.733333333333334
21-04-2019,48.08888888888889
22-04-2019,48.46666666666667
23-04-2019,48.855555555555554
24-04-2019,49.166666666666664
25-04-2019,49.422222222222224
26-04-2019,49.422222222222224
27-04-2019,49.455555555555556
28-04-2019,49.51111111111111
29-04-2019,49.74444444444445
30-04-2019,49.96666666666667
01-05-2019,50.34444444444444
02-05-2019,50.644444444444446
03-05-2019,51.1
04-05-2019,51.62222222222222
05-05-2019,52.06666666666667
06-05-2019,52.46666666666667
07-05-2019,53.077777777777776
08-05-2019,53.577777777777776
09-05-2019,53.93333333333333
10-05-2019,54.25555555555555
11-05-2019,54.65555555555556
12-05-2019,54.977777777777774
13-05-2019,55.422222222222224
14-05-2019,55.75555555555555
15-05-2019,56.077777777777776
16-05-2019,56.43333333333333
17-05-2019,56.67777777777778
18-05-2019,57.0
19-05-2019,57.077777777777776
20-05-2019,57.166666666666664
21-05-2019,57.266666666666666
22-05-2019,57.37777777777778
23-05-2019,57.422222222222224
24-05-2019,57.43333333333333
25-05-2019,57.43333333333333
26-05-2019,57.65555555555556
27-05-2019,57.98888888888889
28-05-2019,58.34444444444444
29-05-2019,58.7
30-05-2019,59.044444444444444
31-05-2019,59.266666666666666
01-06-2019,59.46666666666667
02-06-2019,59.766666666666666
03-06-2019,60.111111111111114
04-06-2019,60.111111111111114
05-06-2019,59.78888888888889
06-06-2019,59.56666666666667
07-06-2019,59.25555555555555
08-06-2019,59.333333333333336
09-06-2019,59.4
10-06-2019,59.28888888888889
11-06-2019,59.36666666666667
12-06-2019,59.422222222222224
13-06-2019,59.51111111111111
14-06-2019,59.65555555555556
15-06-2019,59.84444444444444
16-06-2019,60.111111111111114
17-06-2019,60.422222222222224
18-06-2019,60.733333333333334
19-06-2019,60.955555555555556
20-06-2019,61.233333333333334
21-06-2019,61.611111111111114
22-06-2019,62.044444444444444
23-06-2019,62.46666666666667
24-06-2019,62.87777777777778
25-06-2019,63.355555555555554
26-06-2019,63.86666666666667
27-06-2019,64.33333333333333
28-06-2019,64.38888888888889
29-06-2019,64.58888888888889
30-06-2019,64.76666666666667
01-07-2019,64.82222222222222
02-07-2019,64.73333333333333
03-07-2019,64.93333333333334
04-07-2019,65.12222222222222
05-07-2019,65.14444444444445
06-07-2019,65.17777777777778
07-07-2019,65.2
08-07-2019,65.31111111111112
09-07-2019,65.55555555555556
10-07-2019,65.75555555555556
11-07-2019,65.97777777777777
12-07-2019,65.65555555555555
13-07-2019,65.81111111111112
14-07-2019,65.82222222222222
15-07-2019,65.44444444444444
16-07-2019,65.14444444444445
17-07-2019,64.64444444444445
18-07-2019,64.41111111111111
19-07-2019,64.18888888888888
20-07-2019,63.87777777777778
21-07-2019,63.666666666666664
22-07-2019,63.37777777777778
23-07-2019,63.1
24-07-2019,62.67777777777778
25-07-2019,62.68888888888889
26-07-2019,62.48888888888889
27-07-2019,62.56666666666667
28-07-2019,62.27777777777778
29-07-2019,62.022222222222226
30-07-2019,61.7
31-07-2019,61.48888888888889
01-08-2019,61.422222222222224
02-08-2019,61.36666666666667
03-08-2019,61.3
04-08-2019,61.355555555555554
05-08-2019,61.3
06-08-2019,61.333333333333336
07-08-2019,61.06666666666667
08-08-2019,60.955555555555556
09-08-2019,60.77777777777778
10-08-2019,60.6
11-08-2019,60.233333333333334
12-08-2019,59.9
13-08-2019,59.544444444444444
14-08-2019,58.833333333333336
15-08-2019,58.25555555555555
16-08-2019,57.855555555555554
17-08-2019,57.3
18-08-2019,56.644444444444446
19-08-2019,56.22222222222222
20-08-2019,55.888888888888886
21-08-2019,55.28888888888889
22-08-2019,54.63333333333333
23-08-2019,54.233333333333334
24-08-2019,53.922222222222224
25-08-2019,53.51111111111111
26-08-2019,53.17777777777778
27-08-2019,52.72222222222222
28-08-2019,52.266666666666666
29-08-2019,51.81111111111111
30-08-2019,51.388888888888886
31-08-2019,50.91111111111111
01-09-2019,50.44444444444444
02-09-2019,50.28888888888889
03-09-2019,50.44444444444444
04-09-2019,50.544444444444444
05-09-2019,50.7
06-09-2019,50.48888888888889
07-09-2019,50.233333333333334
08-09-2019,50.2
09-09-2019,49.977777777777774
10-09-2019,49.766666666666666
11-09-2019,49.48888888888889
12-09-2019,49.17777777777778
13-09-2019,48.766666666666666
14-09-2019,48.31111111111111
15-09-2019,47.8
16-09-2019,47.3
17-09-2019,46.84444444444444
18-09-2019,46.36666666666667
19-09-2019,45.77777777777778
20-09-2019,45.31111111111111
21-09-2019,44.78888888888889
22-09-2019,44.31111111111111
23-09-2019,43.8
24-09-2019,43.17777777777778
25-09-2019,42.32222222222222
26-09-2019,41.766666666666666
27-09-2019,41.21111111111111
28-09-2019,40.7
29-09-2019,40.34444444444444
30-09-2019,39.94444444444444
01-10-2019,39.48888888888889
02-10-2019,39.077777777777776
03-10-2019,38.74444444444445
04-10-2019,38.27777777777778
05-10-2019,37.87777777777778
06-10-2019,37.41111111111111
07-10-2019,36.77777777777778
08-10-2019,36.28888888888889
09-10-2019,36.01111111111111
10-10-2019,36.1
11-10-2019,35.81111111111111
12-10-2019,35.55555555555556
13-10-2019,35.8
14-10-2019,35.833333333333336
15-10-2019,36.05555555555556
16-10-2019,36.05555555555556
17-10-2019,36.03333333333333
18-10-2019,36.1
19-10-2019,36.08888888888889
20-10-2019,36.03333333333333
21-10-2019,36.0
22-10-2019,36.21111111111111
23-10-2019,36.111111111111114
24-10-2019,36.06666666666667
25-10-2019,35.81111111111111
26-10-2019,36.22222222222222
27-10-2019,36.56666666666667
28-10-2019,36.9
29-10-2019,37.15555555555556
30-10-2019,37.111111111111114
31-10-2019,36.98888888888889
01-11-2019,36.855555555555554
02-11-2019,36.733333333333334
03-11-2019,36.644444444444446
04-11-2019,36.455555555555556
05-11-2019,36.55555555555556
06-11-2019,36.46666666666667
07-11-2019,36.4
08-11-2019,36.21111111111111
09-11-2019,36.13333333333333
10-11-2019,36.03333333333333
11-11-2019,35.977777777777774
12-11-2019,36.28888888888889
13-11-2019,36.56666666666667
14-11-2019,36.67777777777778
15-11-2019,36.87777777777778
16-11-2019,37.17777777777778
17-11-2019,37.266666666666666
18-11-2019,37.25555555555555
19-11-2019,37.48888888888889
20-11-2019,37.78888888888889
21-11-2019,37.75555555555555
22-11-2019,37.544444444444444
23-11-2019,37.43333333333333
24-11-2019,37.21111111111111
25-11-2019,37.06666666666667
26-11-2019,36.94444444444444
27-11-2019,36.94444444444444
28-11-2019,37.03333333333333
29-11-2019,37.15555555555556
30-11-2019,37.31111111111111
01-12-2019,37.27777777777778
02-12-2019,37.13333333333333
03-12-2019,36.96666666666667
04-12-2019,36.77777777777778
05-12-2019,36.53333333333333
06-12-2019,36.422222222222224
07-12-2019,36.3
08-12-2019,36.15555555555556
09-12-2019,36.05555555555556
10-12-2019,35.922222222222224
11-12-2019,35.71111111111111
12-12-2019,35.544444444444444
13-12-2019,35.355555555555554
14-12-2019,35.233333333333334
15-12-2019,35.044444444444444
16-12-2019,34.855555555555554
17-12-2019,34.68888888888889
18-12-2019,34.51111111111111
19-12-2019,34.28888888888889
20-12-2019,34.13333333333333
21-12-2019,33.977777777777774
22-12-2019,33.74444444444445
23-12-2019,33.67777777777778
24-12-2019,33.78888888888889
25-12-2019,33.9
26-12-2019,34.06666666666667
27-12-2019,34.13333333333333
28-12-2019,34.17777777777778
29-12-2019,34.28888888888889
30-12-2019,34.31111111111111
31-12-2019,34.3
01-01-2020,34.3
02-01-2020,34.4
03-01-2020,34.477777777777774
04-01-2020,34.544444444444444
05-01-2020,34.67777777777778
06-01-2020,34.7
07-01-2020,34.733333333333334
08-01-2020,34.84444444444444
09-01-2020,34.9
10-01-2020,34.93333333333333
11-01-2020,35.06666666666667
12-01-2020,35.15555555555556
13-01-2020,35.266666666666666
14-01-2020,35.44444444444444
15-01-2020,35.6
16-01-2020,35.766666666666666
17-01-2020,35.91111111111111
18-01-2020,36.06666666666667
19-01-2020,36.24444444444445
20-01-2020,36.34444444444444
21-01-2020,36.522222222222226
22-01-2020,36.87777777777778
23-01-2020,37.15555555555556
24-01-2020,37.01111111111111
25-01-2020,36.91111111111111
26-01-2020,36.8
27-01-2020,36.75555555555555
28-01-2020,36.766666666666666
29-01-2020,36.84444444444444
30-01-2020,36.93333333333333
31-01-2020,36.977777777777774
01-02-2020,36.98888888888889
02-02-2020,37.077777777777776
03-02-2020,37.13333333333333
04-02-2020,37.166666666666664
05-02-2020,37.15555555555556
06-02-2020,37.36666666666667
07-02-2020,37.56666666666667
08-02-2020,37.75555555555555
09-02-2020,37.93333333333333
10-02-2020,38.13333333333333
11-02-2020,38.28888888888889
12-02-2020,38.51111111111111
13-02-2020,38.81111111111111
14-02-2020,39.05555555555556
15-02-2020,39.34444444444444
16-02-2020,39.577777777777776
17-02-2020,39.766666666666666
18-02-2020,40.0
19-02-2020,40.22222222222222
20-02-2020,40.48888888888889
21-02-2020,40.72222222222222
22-02-2020,40.96666666666667
23-02-2020,41.28888888888889
24-02-2020,41.56666666666667
25-02-2020,41.833333333333336
26-02-2020,41.93333333333333
27-02-2020,42.022222222222226
28-02-2020,42.044444444444444
29-02-2020,42.18888888888889
01-03-2020,42.31111111111111
02-03-2020,42.422222222222224
03-03-2020,42.577777777777776
04-03-2020,42.78888888888889
05-03-2020,42.922222222222224
06-03-2020,43.0
07-03-2020,43.111111111111114
08-03-2020,43.12222222222222
09-03-2020,43.022222222222226
10-03-2020,42.977777777777774
11-03-2020,42.91111111111111
12-03-2020,42.82222222222222
13-03-2020,42.63333333333333
14-03-2020,42.48888888888889
15-03-2020,42.355555555555554
16-03-2020,42.2
17-03-2020,42.12222222222222
18-03-2020,42.01111111111111
19-03-2020,41.888888888888886
20-03-2020,41.733333333333334
21-03-2020,41.611111111111114
22-03-2020,41.36666666666667
23-03-2020,41.2
24-03-2020,41.08888888888889
25-03-2020,40.8
26-03-2020,40.53333333333333
27-03-2020,40.25555555555555
28-03-2020,39.93333333333333
29-03-2020,39.62222222222222
30-03-2020,39.31111111111111
31-03-2020,39.03333333333333
01-04-2020,38.733333333333334
02-04-2020,38.46666666666667
03-04-2020,38.2
04-04-2020,37.9
05-04-2020,37.577777777777776
06-04-2020,37.266666666666666
07-04-2020,36.922222222222224
08-04-2020,36.666666666666664
09-04-2020,36.455555555555556
10-04-2020,36.06666666666667
11-04-2020,35.733333333333334
12-04-2020,35.3
13-04-2020,34.8
14-04-2020,34.36666666666667
15-04-2020,33.955555555555556
16-04-2020,33.5
17-04-2020,33.1
18-04-2020,32.71111111111111
19-04-2020,32.355555555555554
20-04-2020,31.977777777777778
21-04-2020,31.58888888888889
22-04-2020,31.255555555555556
23-04-2020,31.022222222222222
24-04-2020,30.788888888888888
25-04-2020,30.58888888888889
26-04-2020,30.266666666666666
27-04-2020,29.977777777777778
28-04-2020,29.633333333333333
29-04-2020,29.288888888888888
30-04-2020,29.166666666666668
01-05-2020,28.977777777777778
02-05-2020,28.788888888888888
03-05-2020,28.633333333333333
04-05-2020,28.5
05-05-2020,28.355555555555554
06-05-2020,28.144444444444446
07-05-2020,28.066666666666666
08-05-2020,28.055555555555557
09-05-2020,28.055555555555557
10-05-2020,27.955555555555556
11-05-2020,27.822222222222223
12-05-2020,27.57777777777778
13-05-2020,27.31111111111111
14-05-2020,27.055555555555557
15-05-2020,26.833333333333332
16-05-2020,26.633333333333333
17-05-2020,26.533333333333335
18-05-2020,26.5
19-05-2020,26.5
20-05-2020,26.58888888888889
21-05-2020,26.644444444444446
22-05-2020,26.633333333333333
23-05-2020,26.566666666666666
24-05-2020,26.533333333333335
25-05-2020,26.5
26-05-2020,26.477777777777778
27-05-2020,26.477777777777778
28-05-2020,26.488888888888887
29-05-2020,26.6
30-05-2020,26.7
31-05-2020,26.844444444444445
01-06-2020,26.977777777777778
02-06-2020,27.155555555555555
03-06-2020,27.233333333333334
04-06-2020,27.4
05-06-2020,27.566666666666666
06-06-2020,27.8
07-06-2020,28.211111111111112
08-06-2020,28.622222222222224
09-06-2020,29.011111111111113
10-06-2020,29.455555555555556
11-06-2020,29.92222222222222
12-06-2020,30.255555555555556
13-06-2020,30.544444444444444
14-06-2020,30.88888888888889
15-06-2020,31.211111111111112
16-06-2020,31.522222222222222
17-06-2020,31.81111111111111
18-06-2020,32.15555555555556
19-06-2020,32.48888888888889
20-06-2020,32.78888888888889
21-06-2020,33.08888888888889
22-06-2020,33.37777777777778
23-06-2020,33.68888888888889
24-06-2020,34.08888888888889
25-06-2020,34.43333333333333
26-06-2020,34.78888888888889
27-06-2020,35.13333333333333
28-06-2020,35.46666666666667
29-06-2020,35.78888888888889
30-06-2020,36.144444444444446
01-07-2020,36.455555555555556
02-07-2020,36.766666666666666
03-07-2020,37.08888888888889
04-07-2020,37.4
05-07-2020,37.68888888888889
06-07-2020,37.91111111111111
07-07-2020,38.15555555555556
08-07-2020,38.4
09-07-2020,38.72222222222222
10-07-2020,39.01111111111111
11-07-2020,39.388888888888886
12-07-2020,39.72222222222222
13-07-2020,40.03333333333333
14-07-2020,40.31111111111111
15-07-2020,40.65555555555556
16-07-2020,40.96666666666667
17-07-2020,41.22222222222222
18-07-2020,41.53333333333333
19-07-2020,41.82222222222222
20-07-2020,42.12222222222222
21-07-2020,42.4
22-07-2020,42.74444444444445
23-07-2020,43.13333333333333
24-07-2020,43.455555555555556
25-07-2020,43.833333333333336
26-07-2020,44.13333333333333
27-07-2020,44.48888888888889
28-07-2020,45.044444444444444
29-07-2020,45.34444444444444
30-07-2020,45.74444444444445
31-07-2020,46.13333333333333
01-08-2020,46.46666666666667
02-08-2020,46.86666666666667
03-08-2020,47.25555555555555
04-08-2020,47.58888888888889
05-08-2020,47.87777777777778
06-08-2020,48.144444444444446
07-08-2020,48.37777777777778
08-08-2020,48.7
09-08-2020,49.13333333333333
10-08-2020,49.56666666666667
11-08-2020,50.044444444444444
12-08-2020,50.43333333333333
13-08-2020,50.77777777777778
14-08-2020,51.18888888888889
15-08-2020,51.62222222222222
16-08-2020,51.977777777777774
17-08-2020,52.34444444444444
18-08-2020,52.67777777777778
19-08-2020,53.022222222222226
20-08-2020,53.388888888888886
21-08-2020,53.84444444444444
22-08-2020,54.233333333333334
23-08-2020,54.62222222222222
24-08-2020,55.05555555555556
25-08-2020,55.455555555555556
26-08-2020,55.84444444444444
27-08-2020,56.144444444444446
28-08-2020,56.43333333333333
29-08-2020,56.74444444444445
30-08-2020,57.022222222222226
31-08-2020,57.233333333333334
01-09-2020,57.53333333333333
02-09-2020,57.855555555555554
03-09-2020,58.144444444444446
04-09-2020,57.98888888888889
05-09-2020,57.84444444444444
06-09-2020,57.71111111111111
07-09-2020,57.58888888888889
08-09-2020,57.44444444444444
09-09-2020,57.28888888888889
10-09-2020,57.28888888888889
11-09-2020,57.32222222222222
12-09-2020,57.333333333333336
13-09-2020,57.34444444444444
14-09-2020,57.34444444444444
15-09-2020,57.44444444444444
16-09-2020,57.477777777777774
17-09-2020,57.577777777777776
18-09-2020,57.7
19-09-2020,57.82222222222222
20-09-2020,57.977777777777774
21-09-2020,58.05555555555556
22-09-2020,57.93333333333333
23-09-2020,57.93333333333333
24-09-2020,57.922222222222224
25-09-2020,57.955555555555556
26-09-2020,58.01111111111111
27-09-2020,58.077777777777776
28-09-2020,58.06666666666667
29-09-2020,58.1
30-09-2020,58.17777777777778
01-10-2020,58.22222222222222
02-10-2020,58.233333333333334
03-10-2020,58.25555555555555
04-10-2020,58.27777777777778
05-10-2020,58.266666666666666
06-10-2020,58.3
07-10-2020,58.28888888888889
08-10-2020,58.34444444444444
09-10-2020,58.388888888888886
10-10-2020,58.522222222222226
11-10-2020,58.65555555555556
12-10-2020,58.75555555555555
13-10-2020,58.888888888888886
14-10-2020,59.0
15-10-2020,59.166666666666664
16-10-2020,59.25555555555555
17-10-2020,59.422222222222224
18-10-2020,59.544444444444444
19-10-2020,59.666666666666664
20-10-2020,59.733333333333334
21-10-2020,59.8
22-10-2020,60.022222222222226
23-10-2020,60.233333333333334
24-10-2020,60.43333333333333
25-10-2020,60.63333333333333
26-10-2020,60.62222222222222
27-10-2020,60.51111111111111
28-10-2020,60.44444444444444
29-10-2020,60.355555555555554
30-10-2020,60.34444444444444
31-10-2020,60.266666666666666
01-11-2020,60.233333333333334
